UID,lon,lat
VNM-UNINHABITED-913,11538839.550629491,2546400.404108244
VNM-UNINHABITED-914,11981182.21083439,1457664.65089988
VNM-UNINHABITED-915,11978099.334563695,1486927.2246945656
VNM-UNINHABITED-916,11512951.022403777,1064952.8801351322
VNM-UNINHABITED-917,12034824.257944454,1662241.1183490725
VNM-UNINHABITED-918,11723502.057348222,1208505.0912159085
VNM-UNINHABITED-919,11619167.279651482,2434263.539675085
VNM-UNINHABITED-920,11439478.343646467,2528577.3734870255
VNM-UNINHABITED-921,11534553.802000675,1013274.6555672699
VNM-UNINHABITED-922,11778574.916445458,2403629.2304817154
VNM-UNINHABITED-923,12061491.544963598,1762538.438458464
VNM-UNINHABITED-924,12163321.133881466,1173492.7785883718
VNM-UNINHABITED-925,12032660.275812155,1764407.6699624094
VNM-UNINHABITED-926,11792874.3636594,980478.224880913
VNM-UNINHABITED-927,11560416.284616685,1092644.2100281843
VNM-UNINHABITED-928,12123754.817705547,1196076.8025390124
VNM-UNINHABITED-929,11575933.77418629,1015401.2581311405
VNM-UNINHABITED-930,11555292.218019538,2433941.428237816
VNM-UNINHABITED-931,12023725.903369958,1530107.3010710718
VNM-UNINHABITED-932,11985426.068904469,1198824.513965665
VNM-UNINHABITED-933,11610134.442653025,2557103.2894578404
VNM-UNINHABITED-934,11684860.465674892,935576.5337480961
VNM-UNINHABITED-935,11437865.337039601,2508831.9372987426
VNM-UNINHABITED-936,11488513.744495234,2429110.46690486
VNM-UNINHABITED-937,11979332.485071974,1458588.268089525
VNM-UNINHABITED-938,12031433.09404669,1302907.504923135
VNM-UNINHABITED-939,11810521.704738557,1086860.8356923677
VNM-UNINHABITED-940,11772792.90656932,942854.7050327945
VNM-UNINHABITED-941,12437218.190820187,948707.6849397279
VNM-UNINHABITED-942,12131115.992808044,1548209.4510621163
VNM-UNINHABITED-943,12006153.508627005,1609244.9031359544
VNM-UNINHABITED-944,12057329.254720513,1645493.5059260088
VNM-UNINHABITED-945,11984573.374732152,1433661.0902493354
VNM-UNINHABITED-946,12049622.06404378,1692042.4233622462
VNM-UNINHABITED-947,12000912.618966825,1500490.8054738871
VNM-UNINHABITED-948,12184791.227930415,1471714.7261150456
VNM-UNINHABITED-949,11991560.381489884,1265754.5453063387
VNM-UNINHABITED-950,11979905.187577598,1266366.40205262
VNM-UNINHABITED-951,12101057.861139517,1746967.2341514688
VNM-UNINHABITED-952,12026219.24759747,1713989.7357868492
VNM-UNINHABITED-953,11493675.36563721,2478126.2726669167
VNM-UNINHABITED-954,11494320.568279956,2552237.495419633
VNM-UNINHABITED-955,12111486.19253472,1175628.4779769299
VNM-UNINHABITED-956,11544594.530545715,998087.8712816129
VNM-UNINHABITED-957,12084150.278275546,1302294.9513135771
VNM-UNINHABITED-958,12122834.670817737,1663676.180165267
VNM-UNINHABITED-959,11611532.720845971,1108781.4989467051
VNM-UNINHABITED-960,12599164.043075109,895658.0728377268
VNM-UNINHABITED-961,12126208.542739714,1126539.8705073074
VNM-UNINHABITED-962,12067319.141919743,1150313.507282359
VNM-UNINHABITED-963,12093696.686037023,1290544.0048508737
VNM-UNINHABITED-964,11754212.248608459,2401056.979268359
VNM-UNINHABITED-965,12080759.114377785,1425356.832429256
VNM-UNINHABITED-966,12174362.89653521,1214704.5026119994
VNM-UNINHABITED-967,12102284.7236566,1200045.7896056613
VNM-UNINHABITED-968,12183564.36541333,1489585.6117515515
VNM-UNINHABITED-969,11602069.409618687,2425890.564827913
VNM-UNINHABITED-970,12097098.35861246,1404145.600673181
VNM-UNINHABITED-971,11518838.268704336,2509155.448158797
VNM-UNINHABITED-972,12777672.539310649,1160986.28679384
VNM-UNINHABITED-973,11629484.326426495,952257.4819282767
VNM-UNINHABITED-974,11454318.004429646,2493957.060646874
VNM-UNINHABITED-975,12094632.057595903,1408755.4303805144
VNM-UNINHABITED-976,11999679.468458548,1552031.977582453
VNM-UNINHABITED-977,12102284.7236566,1264836.7817429146
VNM-UNINHABITED-978,12137250.305393457,1274015.5838682964
VNM-UNINHABITED-979,11902713.848652095,1129800.9722756871
VNM-UNINHABITED-980,11613966.83685689,1070124.4599671052
VNM-UNINHABITED-981,12158720.399442406,1757243.0836836565
VNM-UNINHABITED-982,12028966.793030135,1635264.3224878614
VNM-UNINHABITED-983,12129889.130290963,1507467.9908915071
VNM-UNINHABITED-984,12157800.252554594,1630809.856355898
VNM-UNINHABITED-985,12009963.319246124,1220203.1508386242
VNM-UNINHABITED-986,12060571.398075787,1183867.3988559088
VNM-UNINHABITED-987,12120687.661412843,1231814.3562216023
VNM-UNINHABITED-988,12039448.572350495,1542765.8495792202
VNM-UNINHABITED-989,12470650.194410693,949617.6648448206
VNM-UNINHABITED-990,12015402.137439085,1523625.9468244119
VNM-UNINHABITED-991,11901029.378468271,2359309.8405044675
VNM-UNINHABITED-992,11975399.627654899,2284726.234951918
VNM-UNINHABITED-993,12081121.345236924,1093648.01190374
VNM-UNINHABITED-994,11998138.030323204,1589747.557849268
VNM-UNINHABITED-995,12014870.769314457,1258413.1594848107
VNM-UNINHABITED-996,11543377.472540256,993532.9341182425
VNM-UNINHABITED-997,11548840.191592067,2575931.0237221997
VNM-UNINHABITED-998,12098604.136105351,1210733.8116008076
VNM-UNINHABITED-999,12033591.107436176,1629066.8217076021
VNM-UNINHABITED-1000,11887245.23745523,2341676.750101813
VNM-UNINHABITED-1001,11740236.604923286,948920.7785894438
VNM-UNINHABITED-1002,12166081.574544903,1384062.9596708724
VNM-UNINHABITED-1003,12003215.57540217,1786850.0260664513
VNM-UNINHABITED-1004,11732021.463386439,941641.5920895443
VNM-UNINHABITED-1005,11434316.722504493,2530196.87174795
VNM-UNINHABITED-1006,12086308.291665033,1443198.5578013682
VNM-UNINHABITED-1007,11524645.09248906,2545751.9635389764
VNM-UNINHABITED-1008,12064865.416885577,1720208.4563912442
VNM-UNINHABITED-1009,12045235.616612252,1214704.5026119994
VNM-UNINHABITED-1010,11833037.277839553,1173402.0227053696
VNM-UNINHABITED-1011,12026192.204386512,1480147.914053542
VNM-UNINHABITED-1012,11679816.32806969,2388261.2965744697
VNM-UNINHABITED-1013,12036673.98370687,1655726.83201089
VNM-UNINHABITED-1014,11931803.274683427,2348727.923633204
VNM-UNINHABITED-1015,12120994.377042111,1136900.8145487222
VNM-UNINHABITED-1016,11771880.113065228,1175842.8263163185
VNM-UNINHABITED-1017,12715102.550939428,979961.4252779245
VNM-UNINHABITED-1018,12070693.013841718,1135986.4945650608
VNM-UNINHABITED-1019,11516297.931918789,1029986.7040777117
VNM-UNINHABITED-1020,11641046.377478361,1076513.8449407825
VNM-UNINHABITED-1021,11571674.071167182,1085034.6910353398
VNM-UNINHABITED-1022,12093398.907087626,1590366.2966345411
VNM-UNINHABITED-1023,12195832.990584157,1558095.4466950204
VNM-UNINHABITED-1024,12142157.75546179,1431700.2865726987
VNM-UNINHABITED-1025,12043764.599129464,1573974.6544380765
VNM-UNINHABITED-1026,11724719.115353681,1188659.8475989294
VNM-UNINHABITED-1027,11488305.597793225,1032722.0675286109
VNM-UNINHABITED-1028,11961451.802701952,1594697.879078309
VNM-UNINHABITED-1029,11532119.685989756,1025124.299090003
VNM-UNINHABITED-1030,11882436.816171613,2339754.1785233608
VNM-UNINHABITED-1031,11874721.514526531,1078035.2845919987
VNM-UNINHABITED-1032,12047689.341646418,1102781.714203523
VNM-UNINHABITED-1033,11939496.748737216,2325341.365388475
VNM-UNINHABITED-1034,12105965.31120785,1097910.1288092819
VNM-UNINHABITED-1035,11699465.161740404,1146259.4585735844
VNM-UNINHABITED-1036,11985498.237613361,1624419.6842086804
VNM-UNINHABITED-1037,11667517.389097098,1035761.5811368234
VNM-UNINHABITED-1038,11443349.55950295,2526958.0301986407
VNM-UNINHABITED-1039,11980518.618836138,1218981.1517157527
VNM-UNINHABITED-1040,11669170.484464366,2469086.6383022526
VNM-UNINHABITED-1041,11557227.825947778,2457793.7352497936
VNM-UNINHABITED-1042,11865289.314984225,1054003.5846845733
VNM-UNINHABITED-1043,12048697.201162573,1349803.4331399968
VNM-UNINHABITED-1044,11825734.929806799,1168825.9736202287
VNM-UNINHABITED-1045,11977791.046936627,1596863.940418912
VNM-UNINHABITED-1046,12776752.392422836,994230.557588961
VNM-UNINHABITED-1047,12105658.595578577,1193634.5765829864
VNM-UNINHABITED-1048,11639491.162898008,2525662.6670680563
VNM-UNINHABITED-1049,11995671.729306648,1631545.6410551346
VNM-UNINHABITED-1050,12089095.95159796,1176543.817603374
VNM-UNINHABITED-1051,12184484.512301143,1436314.4813819192
VNM-UNINHABITED-1052,11854944.321937822,1064344.5046472233
VNM-UNINHABITED-1053,11994438.578798372,1437660.2884080024
VNM-UNINHABITED-1054,12728904.75425661,1118009.5381767058
VNM-UNINHABITED-1055,11818736.846275408,1193849.036078472
VNM-UNINHABITED-1056,12094632.057595903,1462283.037703162
VNM-UNINHABITED-1057,11663686.262001019,2380552.3199666217
VNM-UNINHABITED-1058,11574716.716180831,988674.8883909043
VNM-UNINHABITED-1059,11779182.461097982,1216140.9466892025
VNM-UNINHABITED-1060,11619747.862382822,1107563.3464132953
VNM-UNINHABITED-1061,12066705.7106612,1207679.7494696265
VNM-UNINHABITED-1062,12751601.710822638,1105217.7456269506
VNM-UNINHABITED-1063,12425256.281278633,979050.7955439314
VNM-UNINHABITED-1064,11507778.525880573,1076818.1280139824
VNM-UNINHABITED-1065,12028658.505403068,1326499.887786888
VNM-UNINHABITED-1066,11894802.97161661,1138029.2781199494
VNM-UNINHABITED-1067,11466899.455963211,2508508.4325795593
VNM-UNINHABITED-1068,12115780.21134451,1531226.4024450718
VNM-UNINHABITED-1069,11688815.904192634,1047617.9189315579
VNM-UNINHABITED-1070,12115166.78008597,1328224.1934889313
VNM-UNINHABITED-1071,11959355.24041646,1752883.0904081622
VNM-UNINHABITED-1072,12054862.953703959,1582014.5578207015
VNM-UNINHABITED-1073,11971008.719141101,1543692.3183524169
VNM-UNINHABITED-1074,11614575.36585962,1105736.1925945948
VNM-UNINHABITED-1075,11976557.89642835,1450276.793287422
VNM-UNINHABITED-1076,12680750.400461111,997267.1777932948
VNM-UNINHABITED-1077,12119154.08326649,1527213.7875556499
VNM-UNINHABITED-1078,12151359.22433991,1520115.9976432645
VNM-UNINHABITED-1079,11577455.096693113,1038801.3279400715
VNM-UNINHABITED-1080,12196139.70621343,1335888.3186114628
VNM-UNINHABITED-1081,12107192.17372493,1648788.0133487103
VNM-UNINHABITED-1082,11513863.81590787,1019958.6408879338
VNM-UNINHABITED-1083,11563763.194131698,1008718.0258985363
VNM-UNINHABITED-1084,12019471.503753515,1690683.6505425912
VNM-UNINHABITED-1085,11597552.99111946,2581778.4407754918
VNM-UNINHABITED-1086,12146451.774271578,1193329.3105087234
VNM-UNINHABITED-1087,11534249.537499312,1077426.7014445232
VNM-UNINHABITED-1088,12039448.572350495,1452431.3870739648
VNM-UNINHABITED-1089,11704941.922764968,944977.7341930729
VNM-UNINHABITED-1090,12062878.432007764,1437352.6380649349
VNM-UNINHABITED-1091,12070693.013841718,1154277.3090234436
VNM-UNINHABITED-1092,11586584.546192762,2399831.0203337558
VNM-UNINHABITED-1093,11429477.702683892,2480386.921710615
VNM-UNINHABITED-1094,12125901.827110443,1417247.236011113
VNM-UNINHABITED-1095,11810521.704738557,1203008.3355630552
VNM-UNINHABITED-1096,11649565.783516575,1020262.4847399229
VNM-UNINHABITED-1097,12115473.49571524,1623374.3345930467
VNM-UNINHABITED-1098,11764149.652594604,2431304.615710779
VNM-UNINHABITED-1099,12650385.553163312,980872.0748324685
VNM-UNINHABITED-1100,12120687.661412843,1413250.8505042898
VNM-UNINHABITED-1101,11553722.465586659,1018743.2884244786
VNM-UNINHABITED-1102,11918339.695089296,2341997.1984987943
VNM-UNINHABITED-1103,12033580.422699967,1776872.9988636763
VNM-UNINHABITED-1104,11659815.046144538,2397580.7619589027
VNM-UNINHABITED-1105,11958435.093528649,1751637.524882547
VNM-UNINHABITED-1106,12026525.963226741,1125016.4510245658
VNM-UNINHABITED-1107,11922506.993535098,2356102.5440066233
VNM-UNINHABITED-1108,12093696.686037023,1812123.4891373264
VNM-UNINHABITED-1109,12002762.344729241,1355632.083050542
VNM-UNINHABITED-1110,11792265.83465667,1019958.6408879338
VNM-UNINHABITED-1111,12683510.841124548,1139339.114252605
VNM-UNINHABITED-1112,11837296.980858661,1118832.7894759385
VNM-UNINHABITED-1113,11972850.728104372,1801511.5212425012
VNM-UNINHABITED-1114,11962729.112338439,1773132.7074006326
VNM-UNINHABITED-1115,11654738.280039776,1063127.7824494513
VNM-UNINHABITED-1116,12009544.672524769,1295863.8525783024
VNM-UNINHABITED-1117,11781008.048106171,940731.7795776716
VNM-UNINHABITED-1118,11647878.797253719,2443929.641555571
VNM-UNINHABITED-1119,12199513.578135407,1516105.0210231678
VNM-UNINHABITED-1120,11623683.69815071,2368353.2317671166
VNM-UNINHABITED-1121,11581422.925050788,2400152.5091072936
VNM-UNINHABITED-1122,11384958.720334355,2560347.9373446656
VNM-UNINHABITED-1123,11518123.518926978,1050354.5050246264
VNM-UNINHABITED-1124,12636583.349846132,920810.8516121376
VNM-UNINHABITED-1125,12004135.722289981,1222036.2325129162
VNM-UNINHABITED-1126,11600274.934295475,1137419.7098697582
VNM-UNINHABITED-1127,12042839.736248255,1368213.5037168162
VNM-UNINHABITED-1128,12120994.377042111,1169831.882186147
VNM-UNINHABITED-1129,11574716.716180831,1074688.1974457244
VNM-UNINHABITED-1130,12526165.723308686,972373.4479840016
VNM-UNINHABITED-1131,11762867.406918973,2309980.2233037204
VNM-UNINHABITED-1132,12095230.264183374,1209206.7462885305
VNM-UNINHABITED-1133,12089391.167935725,1309340.034591598
VNM-UNINHABITED-1134,12105045.164320037,1716477.0327725154
VNM-UNINHABITED-1135,12092165.756579349,1310565.427068057
VNM-UNINHABITED-1136,12065961.308278456,1527638.0312648776
VNM-UNINHABITED-1137,11691554.28470492,1030594.5463747015
VNM-UNINHABITED-1138,11774314.229076147,957414.7144857985
VNM-UNINHABITED-1139,11862241.446780417,2285684.617576579
VNM-UNINHABITED-1140,12147678.636788663,1231508.7466810406
VNM-UNINHABITED-1141,12109952.614388367,1285645.8082902087
VNM-UNINHABITED-1142,11848136.744348468,2279935.063602081
VNM-UNINHABITED-1143,11967617.55524334,1600887.1046642712
VNM-UNINHABITED-1144,12144304.764866684,1765965.4757811315
VNM-UNINHABITED-1145,12164854.71202782,1367484.6978915352
VNM-UNINHABITED-1146,12041914.873367049,1344589.2667882964
VNM-UNINHABITED-1147,11970083.856259894,1352564.2338321058
VNM-UNINHABITED-1148,11985498.237613361,1297088.7233791673
VNM-UNINHABITED-1149,11855509.65698335,2273548.754283443
VNM-UNINHABITED-1150,12159027.115071677,1132329.4454369503
VNM-UNINHABITED-1151,12764177.051622737,1118009.5381767058
VNM-UNINHABITED-1152,11651087.106023397,1075905.2860749648
VNM-UNINHABITED-1153,11521419.079275325,2501392.8804782415
VNM-UNINHABITED-1154,11835167.129349109,1086252.1110090213
VNM-UNINHABITED-1155,11571099.682766836,2541861.844819029
VNM-UNINHABITED-1156,12608058.796323959,902020.7061963899
VNM-UNINHABITED-1157,12754975.582744617,1010630.9801875126
VNM-UNINHABITED-1158,12096150.411071187,1617489.4116862253
VNM-UNINHABITED-1159,12091242.961002856,1101868.2435018905
VNM-UNINHABITED-1160,11393023.75336869,2537324.508193274
VNM-UNINHABITED-1161,12752215.14208118,1147264.7281514173
VNM-UNINHABITED-1162,11682074.537319306,2378946.7018834357
VNM-UNINHABITED-1163,12149212.214935016,1448007.0898336545
VNM-UNINHABITED-1164,12113939.917568885,1376693.7130301523
VNM-UNINHABITED-1165,12002454.057102174,1307195.712412097
VNM-UNINHABITED-1166,11717416.767320927,1195070.1350108334
VNM-UNINHABITED-1167,11688815.904192634,920114.4232637421
VNM-UNINHABITED-1168,12095865.208104182,1550796.3086198522
VNM-UNINHABITED-1169,11849739.551443007,2289199.1109528933
VNM-UNINHABITED-1170,11763370.070305414,2321559.6379533587
VNM-UNINHABITED-1171,12020334.739472196,1547707.3858456416
VNM-UNINHABITED-1172,11573035.290695077,2409799.88537562
VNM-UNINHABITED-1173,11801393.769697614,1057044.7455434296
VNM-UNINHABITED-1174,12658360.159524351,1017010.7065513529
VNM-UNINHABITED-1175,12163934.565140009,1536474.5657401495
VNM-UNINHABITED-1176,11493352.764315834,2382158.0822872203
VNM-UNINHABITED-1177,11589165.35676375,2456826.1142421737
VNM-UNINHABITED-1178,12075826.512344673,1449045.669899792
VNM-UNINHABITED-1179,12057637.542347584,1438890.922681952
VNM-UNINHABITED-1180,11764577.765032474,985942.4878838635
VNM-UNINHABITED-1181,12731358.479290774,1089690.7649589293
VNM-UNINHABITED-1182,12620020.705865515,906262.9568306608
VNM-UNINHABITED-1183,11609811.841331651,2398545.1234773663
VNM-UNINHABITED-1184,12536900.77033316,966910.950447791
VNM-UNINHABITED-1185,12161787.555735113,1371781.8877524124
VNM-UNINHABITED-1186,11769750.261555675,1191712.2169967513
VNM-UNINHABITED-1187,11411734.630008351,2518216.249288379
VNM-UNINHABITED-1188,12086948.942193065,1217453.7149729875
VNM-UNINHABITED-1189,11472706.279747933,2504626.854591975
VNM-UNINHABITED-1190,11923468.67779182,2359309.8405044675
VNM-UNINHABITED-1191,11561024.813619412,984728.1453088975
VNM-UNINHABITED-1192,11575629.509684924,1160285.6052071075
VNM-UNINHABITED-1193,12151972.65559845,1578496.9373461097
VNM-UNINHABITED-1194,11547872.387627948,2374451.7376174256
VNM-UNINHABITED-1195,12138170.45228127,1339261.1354232975
VNM-UNINHABITED-1196,11741757.927430112,1184997.359473647
VNM-UNINHABITED-1197,11582627.593216315,1002035.8918723249
VNM-UNINHABITED-1198,11577759.36119448,1087469.570180987
VNM-UNINHABITED-1199,12058117.673041623,1729850.6320336945
VNM-UNINHABITED-1200,12107192.17372493,1676710.5993904623
VNM-UNINHABITED-1201,12057637.542347584,1597792.3076409325
VNM-UNINHABITED-1202,12077367.950480022,1413365.9843619
VNM-UNINHABITED-1203,11621269.184889648,995354.8485389587
VNM-UNINHABITED-1204,11771880.113065228,1191101.72155427
VNM-UNINHABITED-1205,11745713.365947854,989889.3463703804
VNM-UNINHABITED-1206,12167921.868320527,1553769.8732741135
VNM-UNINHABITED-1207,12164854.71202782,1575404.7896289728
VNM-UNINHABITED-1208,11799568.182689425,1061606.9336024376
VNM-UNINHABITED-1209,12158413.683813136,1670502.8824548756
VNM-UNINHABITED-1210,12654986.287602372,979354.3365874847
VNM-UNINHABITED-1211,12130502.561549503,1106435.8211802556
VNM-UNINHABITED-1212,12160253.977588758,1522584.584153472
VNM-UNINHABITED-1213,11988222.084411215,2266526.3394594993
VNM-UNINHABITED-1214,11670138.288428487,2503656.5980512747
VNM-UNINHABITED-1215,11594649.5792271,2444574.238525875
VNM-UNINHABITED-1216,12096457.126700457,1117704.920147682
VNM-UNINHABITED-1217,11738715.282416463,1148088.6435613558
VNM-UNINHABITED-1218,11743954.283203408,2411026.5347576467
VNM-UNINHABITED-1219,11909043.413940966,2345843.020981482
VNM-UNINHABITED-1220,12125288.395851903,1539562.1972311744
VNM-UNINHABITED-1221,11514967.052847855,2387940.0227011293
VNM-UNINHABITED-1222,11786180.544629373,967124.1347760233
VNM-UNINHABITED-1223,11635942.5483629,2538944.8453679266
VNM-UNINHABITED-1224,11807174.795223545,1001428.4793394655
VNM-UNINHABITED-1225,12003070.632356312,1354404.9063216047
VNM-UNINHABITED-1226,12071613.160729531,1217148.2359052866
VNM-UNINHABITED-1227,12122834.670817737,1084516.530103778
VNM-UNINHABITED-1228,12085383.428783823,1518997.3536175613
VNM-UNINHABITED-1229,11767924.674547486,1210032.12504461
VNM-UNINHABITED-1230,11548840.191592067,2498806.141805684
VNM-UNINHABITED-1231,12609899.090099584,941731.8077932942
VNM-UNINHABITED-1232,12065344.733024318,1394620.9035930177
VNM-UNINHABITED-1233,11676341.059636679,950740.766576156
VNM-UNINHABITED-1234,12013643.906797372,1730472.8402052524
VNM-UNINHABITED-1235,11517514.989924245,1016616.509840918
VNM-UNINHABITED-1236,11652912.693031587,946494.247219333
VNM-UNINHABITED-1237,12081992.26488606,1484461.8302849284
VNM-UNINHABITED-1238,12114246.633198157,1145435.5851941954
VNM-UNINHABITED-1239,11634329.541756034,2421061.81760782
VNM-UNINHABITED-1240,11518193.06606159,2527281.8864642372
VNM-UNINHABITED-1241,12142464.47109106,1747278.558409534
VNM-UNINHABITED-1242,12041298.29811291,1383870.8904737516
VNM-UNINHABITED-1243,11855552.850940552,1067386.4781462764
VNM-UNINHABITED-1244,12001375.281626545,1746033.2857406656
VNM-UNINHABITED-1245,11838818.303365484,1068603.3348671824
VNM-UNINHABITED-1246,12122834.670817737,1221119.6792196492
VNM-UNINHABITED-1247,11623361.096829336,2409799.88537562
VNM-UNINHABITED-1248,12112204.452338856,1548016.262090203
VNM-UNINHABITED-1249,11588408.618742246,1007199.2629109845
VNM-UNINHABITED-1250,11825056.322187101,2264611.593384863
VNM-UNINHABITED-1251,11721372.20583867,978656.9627332333
VNM-UNINHABITED-1252,12092469.823519938,1121969.8025339553
VNM-UNINHABITED-1253,11783442.16411709,985942.4878838635
VNM-UNINHABITED-1254,12164241.280769277,1395427.450202208
VNM-UNINHABITED-1255,12067319.141919743,1274321.588688419
VNM-UNINHABITED-1256,11592713.971298859,2580478.836981741
VNM-UNINHABITED-1257,12200433.72502322,1400343.173397958
VNM-UNINHABITED-1258,11461092.63217849,2483293.906679641
VNM-UNINHABITED-1259,11576542.30318902,1028467.138896571
VNM-UNINHABITED-1260,12157186.821296053,1755374.417168073
VNM-UNINHABITED-1261,11550775.79952031,2445863.503917603
VNM-UNINHABITED-1262,12178656.915345,1480032.5110453232
VNM-UNINHABITED-1263,12090936.245373584,1764096.1211188813
VNM-UNINHABITED-1264,12103204.870544413,1799951.3480768
VNM-UNINHABITED-1265,11579809.91844392,2387297.4923254056
VNM-UNINHABITED-1266,12083575.07027109,1086342.649748223
VNM-UNINHABITED-1267,12087869.089080878,1708394.2476019359
VNM-UNINHABITED-1268,12005536.933372866,1355325.2842347787
VNM-UNINHABITED-1269,11948503.72236504,1351337.1805059076
VNM-UNINHABITED-1270,11991253.665860612,1764407.6699624094
VNM-UNINHABITED-1271,11820247.900903482,2244837.320416619
VNM-UNINHABITED-1272,12714182.404051617,1109785.7351093171
VNM-UNINHABITED-1273,12137557.02102273,1528757.0306963194
VNM-UNINHABITED-1274,12042475.175948817,1147569.5943830903
VNM-UNINHABITED-1275,12059178.980482928,1363916.821620637
VNM-UNINHABITED-1276,11439800.94496784,2526958.0301986407
VNM-UNINHABITED-1277,12018551.356865704,1760357.85494901
VNM-UNINHABITED-1278,11683947.672170796,934666.8475708535
VNM-UNINHABITED-1279,11979949.06032611,1420436.912940653
VNM-UNINHABITED-1280,12062878.432007764,1306276.7618113295
VNM-UNINHABITED-1281,12045849.047870794,1099736.8988587065
VNM-UNINHABITED-1282,12127128.689627524,1736073.437937921
VNM-UNINHABITED-1283,12449486.815991014,950224.3287739995
VNM-UNINHABITED-1284,12059795.555737069,1646423.6366927945
VNM-UNINHABITED-1285,11878269.51772581,2353857.7756499886
VNM-UNINHABITED-1286,12601617.768109273,917476.5415107314
VNM-UNINHABITED-1287,12015402.137439085,1644253.3848237675
VNM-UNINHABITED-1288,12080201.19834911,1816806.7916978663
VNM-UNINHABITED-1289,12128662.267773878,1765030.7799672892
VNM-UNINHABITED-1290,11984695.908803228,2289838.1813533893
VNM-UNINHABITED-1291,11532387.524202023,2428788.4501222484
VNM-UNINHABITED-1292,11656563.867047966,1124925.8180140767
VNM-UNINHABITED-1293,12045922.612518948,1523008.7556134257
VNM-UNINHABITED-1294,12137250.305393457,1424319.10646653
VNM-UNINHABITED-1295,11473996.685033426,2502363.0084190443
VNM-UNINHABITED-1296,12170682.308983963,1158851.4745698418
VNM-UNINHABITED-1297,11979640.772699043,1690799.9855817677
VNM-UNINHABITED-1298,11883545.185066111,1168520.924861065
VNM-UNINHABITED-1299,11687903.110688541,1111522.4886254894
VNM-UNINHABITED-1300,11562850.400627602,1091426.5837544561
VNM-UNINHABITED-1301,11620780.28625835,2495250.014683352
VNM-UNINHABITED-1302,11714374.122307278,1050962.6612750664
VNM-UNINHABITED-1303,11997197.804140635,2271314.0630085645
VNM-UNINHABITED-1304,11981182.21083439,1391856.2431794913
VNM-UNINHABITED-1305,11611836.985347338,1025732.0673535551
VNM-UNINHABITED-1306,12086948.942193065,1650338.4527479708
VNM-UNINHABITED-1307,12175283.043423023,1257189.7554372437
VNM-UNINHABITED-1308,12025299.100709658,1690062.4581000628
VNM-UNINHABITED-1309,12067319.141919743,1685714.5492955693
VNM-UNINHABITED-1310,11726848.966863237,1108172.417677427
VNM-UNINHABITED-1311,12033580.422699967,1725806.6703378644
VNM-UNINHABITED-1312,12027117.06726772,1457048.9227995994
VNM-UNINHABITED-1313,12749147.985788474,1172272.4373668348
VNM-UNINHABITED-1314,11433671.519861747,2540565.3382792333
VNM-UNINHABITED-1315,12071919.876358803,1200656.4437307916
VNM-UNINHABITED-1316,11528516.308345541,2563593.2145089153
VNM-UNINHABITED-1317,12121607.808300652,1235481.8888061033
VNM-UNINHABITED-1318,12107805.604983471,1753505.8976250065
VNM-UNINHABITED-1319,11714979.872099396,2371562.7132297764
VNM-UNINHABITED-1320,11619139.333380092,951954.1345843398
VNM-UNINHABITED-1321,12190005.393628016,1517339.1049234236
VNM-UNINHABITED-1322,12762030.042217843,1172272.4373668348
VNM-UNINHABITED-1323,12117313.789490864,1307999.9544994032
VNM-UNINHABITED-1324,12028366.257002365,1713367.9513275279
VNM-UNINHABITED-1325,12122527.955188464,1264530.8663004497
VNM-UNINHABITED-1326,11798129.16299884,2354499.1095568826
VNM-UNINHABITED-1327,11526903.301738674,2465536.646829093
VNM-UNINHABITED-1328,11718329.56082502,1144430.366857029
VNM-UNINHABITED-1329,11658847.242180414,2413338.575279451
VNM-UNINHABITED-1330,11392055.949404571,2572033.887062748
VNM-UNINHABITED-1331,12170068.877725422,1251073.419207754
VNM-UNINHABITED-1332,12090624.318444002,1459819.8044472537
VNM-UNINHABITED-1333,11615618.665116373,2478772.142124094
VNM-UNINHABITED-1334,11463028.24010673,2405940.3041061983
VNM-UNINHABITED-1335,12013643.906797372,1797767.281892647
VNM-UNINHABITED-1336,11588520.154121004,2428466.439247652
VNM-UNINHABITED-1337,11596623.760279097,995051.1905446541
VNM-UNINHABITED-1338,11959910.364566606,1305357.8379532928
VNM-UNINHABITED-1339,11515612.255490603,2585352.875801418
VNM-UNINHABITED-1340,11516902.660776097,2448442.3207145897
VNM-UNINHABITED-1341,11828777.574820448,1051570.8269950906
VNM-UNINHABITED-1342,11993707.390894778,1248627.2030483065
VNM-UNINHABITED-1343,11997838.92697845,2280254.4365985985
VNM-UNINHABITED-1344,12121914.523929924,1604794.9531540484
VNM-UNINHABITED-1345,11617922.275374632,1003858.1835773935
VNM-UNINHABITED-1346,12009349.887987584,1185393.3388956883
VNM-UNINHABITED-1347,12049529.635422044,1719897.4824807332
VNM-UNINHABITED-1348,11641046.377478361,999606.2957683816
VNM-UNINHABITED-1349,11877155.63053745,1062823.6078912886
VNM-UNINHABITED-1350,12152892.802486263,1242818.1657776064
VNM-UNINHABITED-1351,11864164.815293863,2332386.2044888837
VNM-UNINHABITED-1352,12170068.877725422,1635458.1586860784
VNM-UNINHABITED-1353,12085415.364046711,1793399.7653688365
VNM-UNINHABITED-1354,12066886.171159664,1481380.3935889774
VNM-UNINHABITED-1355,12112406.339422531,1740119.126524129
VNM-UNINHABITED-1356,12090624.318444002,1356552.4980423234
