Unnamed: 0,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath,c1_dist,c1_norm_dist,c1_prob
11262,OSM-VNM-NON_SCHOOL-00019929,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,2,urban,train,POINT (11844662.434335591 2369563.4317548135),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019929.jpeg,43293.88001173894,0.02924708344293632,3.419109409258833e-09
9141,OSM-VNM-NON_SCHOOL-00018481,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tuktuk Từ Sơn,,0,non_school,1,urban,train,POINT (11794625.881696885 2405542.107887527),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018481.jpeg,47682.248434016095,0.03237580041866615,3.088695165309618e-09
10371,OSM-VNM-NON_SCHOOL-00012973,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cao bang,,0,non_school,1,urban,train,POINT (11828956.47869906 2591856.2793128304),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012973.jpeg,234755.37879527695,0.16575085518685248,6.033089745568556e-10
951,OSM-VNM-NON_SCHOOL-00024931,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11788407.352302188 2349068.309919172),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024931.jpeg,17233.75288547451,0.010667339382315308,9.374312939118004e-09
4107,OSM-VNM-NON_SCHOOL-00001540,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11884838.52911881 2395720.4165468793),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001540.jpeg,90070.56107838902,0.06259683488554317,1.597508541096809e-09
9946,OSM-VNM-NON_SCHOOL-00011582,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán ăn Gà sao,,0,non_school,1,urban,train,POINT (11772669.002693838 1124559.2072609458),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011582.jpeg,1234372.1755856625,0.8784344178217002,1.138377282297541e-10
4396,OSM-VNM-NON_SCHOOL-00027473,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thuốc Khánh Linh,,0,non_school,1,urban,train,POINT (11806697.033320036 2352329.641344692),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027473.jpeg,7357.755469427363,0.00362618016446259,2.7576946329736005e-08
278,OSM-VNM-NON_SCHOOL-00001531,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11816190.470814379 2410284.2463936703),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001531.jpeg,53428.40589075126,0.03647256227868674,2.7417590652602067e-09
7406,OSM-VNM-NON_SCHOOL-00029377,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quan Ga Coi,,0,non_school,1,urban,train,POINT (11785153.372266814 2396427.5532517917),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029377.jpeg,41769.39498098209,0.02816019151955949,3.5510759261160536e-09
7646,OSM-VNM-NON_SCHOOL-00026289,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bảo Trâm,,0,non_school,1,urban,train,POINT (12034938.502239225 1229260.5070942226),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026289.jpeg,1152917.7472463278,0.8203609316941607,1.2189631985074077e-10
11768,OSM-VNM-NON_SCHOOL-00009822,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Quế,,0,non_school,1,urban,train,POINT (11785716.760209719 2341361.297149727),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009822.jpeg,24236.238435136947,0.01565980886147609,6.3857087133716135e-09
3334,OSM-VNM-NON_SCHOOL-00015239,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11536236.97960055 2549905.9978787107),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015239.jpeg,328118.7248256214,0.23231488480506302,4.304458518699651e-10
13451,OSM-VNM-NON_SCHOOL-00014979,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đình làng Sở Đông,,0,non_school,1,urban,train,POINT (11794525.694155173 2383930.91428359),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014979.jpeg,26679.08424105743,0.017401452316769168,5.746588051389736e-09
5100,OSM-VNM-NON_SCHOOL-00024696,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Artisee,,0,non_school,1,urban,train,POINT (11774851.977908293 2393621.355879517),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024696.jpeg,44827.632562759485,0.03034058270762587,3.295881927155954e-09
1779,OSM-VNM-NON_SCHOOL-00013292,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bánh Cuốn Thanh Vân,,0,non_school,2,urban,train,POINT (11782269.30689934 2397067.4473721855),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013292.jpeg,43630.18280625292,0.029486852797040657,3.391307267825411e-09
8550,OSM-VNM-NON_SCHOOL-00013679,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CH Phương Anh,,0,non_school,0,urban,train,POINT (11825319.782254335 2344448.2043239404),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013679.jpeg,26587.198755495043,0.017335941937776638,5.7683036962817255e-09
11811,OSM-VNM-NON_SCHOOL-00017465,OSM,VNM,Viet Nam,Asia,South-eastern Asia,"Số 57, Đường, Nguyễn Viết Xuân, Hưng Dũng, Thành phố Vinh, Nghệ An 460000, Vietnam",,0,non_school,1,urban,train,POINT (11766858.681871884 2116353.857079597),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017465.jpeg,244860.52877077006,0.17295539027331527,5.78177866091309e-10
4852,OSM-VNM-NON_SCHOOL-00023918,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Fabrik,,0,non_school,1,urban,train,POINT (11781819.464837044 2397111.340302016),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023918.jpeg,43882.09903426471,0.0296664581772638,3.370775762999366e-09
2571,OSM-VNM-NON_SCHOOL-00005510,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CHXD Thành Tâm Bảo Lạc,,0,non_school,0,urban,train,POINT (11764082.373771498 2626839.773798287),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005510.jpeg,271053.8541695942,0.19163009894410435,5.218333603846732e-10
1093,OSM-VNM-NON_SCHOOL-00017338,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Như Quỳnh,,0,non_school,1,urban,train,POINT (11976154.90929195 1393417.4932753576),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017338.jpeg,980593.2654979207,0.6975010258022313,1.4336750029246495e-10
8251,OSM-VNM-NON_SCHOOL-00024550,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phở Tứ Hải 3,,0,non_school,1,urban,train,POINT (11776574.869667305 2394441.583142809),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024550.jpeg,44434.24873799096,0.030060117046565405,3.3266330283233237e-09
762,OSM-VNM-NON_SCHOOL-00013713,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11774298.942678034 2401775.940481332),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013713.jpeg,51758.85582925202,0.035282245259558045,2.8342577836515943e-09
5884,OSM-VNM-NON_SCHOOL-00002266,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Lâm Ký,,0,non_school,1,urban,train,POINT (11744555.042655017 2407890.9390321616),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002266.jpeg,76317.60964143265,0.05279157505166961,1.894222293002942e-09
8689,OSM-VNM-NON_SCHOOL-00007049,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Techcombank,,0,non_school,1,urban,train,POINT (11774191.630688908 2388178.380283729),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007049.jpeg,41168.44456722663,0.02773173985366383,3.6059395732874383e-09
4547,OSM-VNM-NON_SCHOOL-00027318,OSM,VNM,Viet Nam,Asia,South-eastern Asia,LUCY BOARDGAME,,0,non_school,1,urban,train,POINT (11876707.196913814 2372398.725138182),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027318.jpeg,75201.57314739078,0.05199588927772293,1.9232093100397316e-09
10929,OSM-VNM-NON_SCHOOL-00016951,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11838040.705745244 1236976.9097554223),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016951.jpeg,1122140.775484768,0.7984182813179685,1.2524635377516325e-10
10110,OSM-VNM-NON_SCHOOL-00008900,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,0,urban,train,POINT (11915400.070801701 2388411.088594952),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008900.jpeg,116499.22701726564,0.08143933118760811,1.2278953787314397e-09
7363,OSM-VNM-NON_SCHOOL-00005507,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783721.024378778 2285696.4006646927),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005507.jpeg,75321.03920909534,0.05208106341519535,1.920064065240463e-09
4323,OSM-VNM-NON_SCHOOL-00014600,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hủ Tiếu,,0,non_school,1,urban,train,POINT (11977910.306342268 1857162.71911707),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014600.jpeg,531103.0928143504,0.3770339641581538,2.652253855479285e-10
3291,OSM-VNM-NON_SCHOOL-00004673,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Gimbab,,0,non_school,1,urban,train,POINT (11796878.988190541 2303579.164154644),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004673.jpeg,55301.40493831741,0.037807929629772814,2.6449207679384255e-09
965,OSM-VNM-NON_SCHOOL-00009973,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11780392.905562531 2399428.6355242115),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009973.jpeg,46599.61907788529,0.03160393248985805,3.164130864116676e-09
10148,OSM-VNM-NON_SCHOOL-00020361,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11833786.520085089 2298788.805065979),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020361.jpeg,67334.16731646254,0.046386769028560225,2.155765111768985e-09
8245,OSM-VNM-NON_SCHOOL-00019241,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng- nhà nghỉ Hiền Thực,,0,non_school,0,urban,train,POINT (11784014.01727854 2305811.8712957655),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019241.jpeg,55993.54840594306,0.03830139800079832,2.610844081249046e-09
3201,OSM-VNM-NON_SCHOOL-00023066,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu Cục Chợ Mơ,,0,non_school,1,urban,train,POINT (11783178.230541669 2391365.6278018476),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023066.jpeg,38217.097415850025,0.025627556921595355,3.902009795579323e-09
12989,OSM-VNM-NON_SCHOOL-00024983,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Agribank,,0,non_school,1,urban,train,POINT (11787695.130200095 2398757.164918778),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024983.jpeg,42934.06028422572,0.02899054753224154,3.4493649379641206e-09
9388,OSM-VNM-NON_SCHOOL-00022216,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nam Coffee,,0,non_school,1,urban,train,POINT (11586744.858963272 2583750.91061529),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022216.jpeg,312064.68152252276,0.22086904594692938,4.527523449971589e-10
2694,OSM-VNM-NON_SCHOOL-00008218,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783504.285330202 2394104.8059869735),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008218.jpeg,40435.965632505744,0.02720951403830338,3.6751475247498884e-09
702,OSM-VNM-NON_SCHOOL-00006288,OSM,VNM,Viet Nam,Asia,South-eastern Asia,MIPECORP,,0,non_school,1,urban,train,POINT (12022890.839028636 1551237.5597836582),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006288.jpeg,836791.7705055386,0.5949767764174156,1.6807207017449976e-10
13434,OSM-VNM-NON_SCHOOL-00027606,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11780840.187276538 2385475.276182314),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027606.jpeg,34727.2753431888,0.023139464648944726,4.321576994973196e-09
922,OSM-VNM-NON_SCHOOL-00001215,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Tin Lành,,0,non_school,1,urban,train,POINT (11869683.493642213 1207500.994819432),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001215.jpeg,1153005.0002345773,0.8204231393028322,1.2188707720728085e-10
13044,OSM-VNM-NON_SCHOOL-00019189,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Tam Chúc (tam quan),,0,non_school,0,urban,train,POINT (11779791.668992756 2339979.797157728),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019189.jpeg,29567.760683475404,0.01946095374260755,5.138441791896978e-09
17,OSM-VNM-NON_SCHOOL-00019826,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Xanh Linh Đàm,,0,non_school,1,urban,train,POINT (11781411.47890329 2387806.792420184),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019826.jpeg,36223.69836131189,0.024206349570435687,4.131105263556778e-09
7437,OSM-VNM-NON_SCHOOL-00004367,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Siêu thị thực phẩm chức năng GPCare,,0,non_school,1,urban,train,POINT (11778721.220769288 2393612.5313080223),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004367.jpeg,42516.78909712157,0.028693051214487467,3.4851287665087767e-09
10005,OSM-VNM-NON_SCHOOL-00013428,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11775064.7094552 2400670.249094224),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013428.jpeg,50414.24265029847,0.034323594190649155,2.913418032163248e-09
3966,OSM-VNM-NON_SCHOOL-00000162,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Âu Lạc Brazil II,,0,non_school,1,urban,train,POINT (11782157.319491602 2395438.9531964245),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000162.jpeg,42254.55635662549,0.028506090606846307,3.5079864006401965e-09
12858,OSM-VNM-NON_SCHOOL-00013448,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phủi Quán,,0,non_school,1,urban,train,POINT (11781506.211789953 2395356.7810504055),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013448.jpeg,42505.11903486982,0.02868473096459926,3.486139657709556e-09
1294,OSM-VNM-NON_SCHOOL-00018501,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Thiên Đức,,0,non_school,1,urban,train,POINT (11806876.035061229 2412914.2504825485),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018501.jpeg,54503.84462941492,0.037239303608091454,2.6853074192497507e-09
5284,OSM-VNM-NON_SCHOOL-00010408,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12155240.808022572 1368678.0702262416),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010408.jpeg,1050759.7212264114,0.7475266754377758,1.3377312383279538e-10
11735,OSM-VNM-NON_SCHOOL-00007246,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11915641.968055198 2368550.5952819553),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007246.jpeg,113293.80439583377,0.07915400342908363,1.2633470712355065e-09
9208,OSM-VNM-NON_SCHOOL-00020543,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11672872.637670541 2622714.8811839866),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020543.jpeg,294370.6500583192,0.208253966426686,4.801780259115435e-10
4314,OSM-VNM-NON_SCHOOL-00019374,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Vân Sơn Trà Quán,,0,non_school,1,urban,train,POINT (11552247.28272491 2548190.2321756384),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019374.jpeg,314212.36680150265,0.22240025270631597,4.496351837428885e-10
11247,OSM-VNM-NON_SCHOOL-00023082,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Vô Vi,,0,non_school,0,urban,train,POINT (11765704.41007185 2384983.120724235),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023082.jpeg,45533.05006402099,0.030843514890796696,3.242139508576475e-09
11935,OSM-VNM-NON_SCHOOL-00029243,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11737077.26718047 2192959.8016717103),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029243.jpeg,178164.96484812375,0.12540433644853727,7.974124443162978e-10
2051,OSM-VNM-NON_SCHOOL-00000028,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Trung Kính Thượng,,0,non_school,1,urban,train,POINT (11778278.948432364 2393470.742509622),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000028.jpeg,42652.5876111695,0.0287898696844281,3.4734085038870274e-09
10269,OSM-VNM-NON_SCHOOL-00006274,OSM,VNM,Viet Nam,Asia,South-eastern Asia,PV Oil,,0,non_school,1,urban,train,POINT (12038862.180331219 1337937.5494666067),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006274.jpeg,1047572.6666844633,0.7452544433258703,1.3418098934820984e-10
7575,OSM-VNM-NON_SCHOOL-00009824,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hưng Khánh,,0,non_school,1,urban,train,POINT (11771694.066593472 2356016.8657988375),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009824.jpeg,31199.253395430296,0.02062413751673197,4.848638056696512e-09
9130,OSM-VNM-NON_SCHOOL-00011022,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11817957.556411231 2324511.52346431),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011022.jpeg,37277.87593607651,0.02495793260910141,4.006701183971303e-09
2283,OSM-VNM-NON_SCHOOL-00027381,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hội trường thôn Liên Sơn,,0,non_school,0,urban,train,POINT (11755508.546590602 2294870.9272909276),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027381.jpeg,79323.68025115972,0.05493477344384454,1.8203220307301634e-09
4200,OSM-VNM-NON_SCHOOL-00001550,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thăng Long,,0,non_school,1,urban,train,POINT (11914347.09973829 2385759.562040492),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001550.jpeg,114824.97855727946,0.0802456644134702,1.246160513983241e-09
5946,OSM-VNM-NON_SCHOOL-00007429,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phúc Hung (Lu'u Hòa),,0,non_school,1,urban,train,POINT (11975988.486653214 1859491.4753122889),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007429.jpeg,528271.9255279121,0.37501546427440574,2.666529464374204e-10
10691,OSM-VNM-NON_SCHOOL-00009170,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11861450.304103144 2359168.1668529594),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009170.jpeg,58664.23303326417,0.04020548068626809,2.4871976800035356e-09
10565,OSM-VNM-NON_SCHOOL-00023864,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đền Voi Phục,,0,non_school,1,urban,train,POINT (11778072.339457454 2395531.0246154093),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023864.jpeg,44469.032675454386,0.030084916490265734,3.3238908352961293e-09
5628,OSM-VNM-NON_SCHOOL-00009952,OSM,VNM,Viet Nam,Asia,South-eastern Asia,chị Ngọc spa,,0,non_school,1,urban,train,POINT (11796252.816054828 2302929.6354492824),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009952.jpeg,56016.86551591116,0.03831802209220592,2.609711378980647e-09
6799,OSM-VNM-NON_SCHOOL-00026655,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11725418.55427071 2534891.6723177484),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026655.jpeg,192555.7516511518,0.1356643453247699,7.371058196752608e-10
3175,OSM-VNM-NON_SCHOOL-00008714,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11874447.856528675 2594262.457291245),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008714.jpeg,246350.9729224984,0.17401801252153343,5.746472852354516e-10
7285,OSM-VNM-NON_SCHOOL-00027259,OSM,VNM,Viet Nam,Asia,South-eastern Asia,TÁCH,,0,non_school,1,urban,train,POINT (11775920.088422457 2390222.788582566),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027259.jpeg,41523.93387877339,0.027985188364978587,3.5732822975330014e-09
10787,OSM-VNM-NON_SCHOOL-00015999,OSM,VNM,Viet Nam,Asia,South-eastern Asia,2 số dựng xây liệu vật doanhkinh kinh dod kinh Hàng Hang Của,,0,non_school,1,urban,train,POINT (11781092.88252064 2470241.9530850174),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015999.jpeg,113766.11808976065,0.0794907426747124,1.2579952714549855e-09
1559,OSM-VNM-NON_SCHOOL-00021610,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11909431.34234435 2382593.0997484466),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021610.jpeg,109315.85027439035,0.07631789410762056,1.3102953058818486e-09
1621,OSM-VNM-NON_SCHOOL-00014230,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đình làng Vọng,,0,non_school,1,urban,train,POINT (11794437.529118463 2419046.1218910282),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014230.jpeg,61056.171856569905,0.04191082966366788,2.385993765786068e-09
7981,OSM-VNM-NON_SCHOOL-00029355,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Fresh Garden,,0,non_school,1,urban,train,POINT (11775771.254263265 2396273.815116053),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029355.jpeg,46389.76685598296,0.03145431692756218,3.179181364752176e-09
9199,OSM-VNM-NON_SCHOOL-00004788,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Coffee Like,,0,non_school,1,urban,train,POINT (11755426.50412589 2428990.489269941),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004788.jpeg,84871.28988896309,0.058889979292197435,1.6980644171915263e-09
1344,OSM-VNM-NON_SCHOOL-00025358,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782224.445144553 2391807.521454304),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025358.jpeg,39090.28771538973,0.02625010385711333,3.809469810039923e-09
6951,OSM-VNM-NON_SCHOOL-00020911,OSM,VNM,Viet Nam,Asia,South-eastern Asia,hông Thoai,,0,non_school,1,urban,train,POINT (11832970.882176047 2296704.0300488845),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020911.jpeg,68830.01851852122,0.04745324626991689,2.1073158568646917e-09
