Unnamed: 0,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath,c2_dist,c2_prob
12068,OSM-VNM-NON_SCHOOL-00003572,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petec,,0,non_school,1,urban,train,POINT (11795254.057583429 1146344.4001807433),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003572.jpeg,19396.807243457435,0.0007517882532743308
2269,OSM-VNM-NON_SCHOOL-00025237,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cho Hoa Kanh,,0,non_school,1,urban,train,POINT (11798527.407210208 1159850.815379692),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025237.jpeg,5609.273789632406,0.0025996755343998266
6350,OSM-VNM-NON_SCHOOL-00028995,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ẩm thực phố đem 2,,0,non_school,1,urban,train,POINT (11773539.07583388 1122017.4965364344),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028995.jpeg,50919.09025921692,0.0002863816254851144
1311,OSM-VNM-NON_SCHOOL-00007745,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11841010.8210791 1145348.4851730873),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007745.jpeg,44436.39669948508,0.0003281609878333535
11275,OSM-VNM-NON_SCHOOL-00026947,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Miếu Bà Chúa Xứ Long Hòa,,0,non_school,1,urban,train,POINT (11849465.313765869 1149358.5577970326),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026947.jpeg,50803.249178757,0.00028703463011486423
11106,OSM-VNM-NON_SCHOOL-00028283,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bánh cuốn,,0,non_school,1,urban,train,POINT (12049280.57147456 1811214.0027311137),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028283.jpeg,692384.009667604,2.1060988747643684e-05
10961,OSM-VNM-NON_SCHOOL-00010724,OSM,VNM,Viet Nam,Asia,South-eastern Asia,kiến Đức,,0,non_school,1,urban,train,POINT (11968198.126048518 1345295.5214432487),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010724.jpeg,245948.37998945103,5.92900503645654e-05
2387,OSM-VNM-NON_SCHOOL-00003876,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Canh dong hoang,,0,non_school,1,urban,train,POINT (11930722.085514491 1173645.3995336343),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003876.jpeg,129940.24064513818,0.00011222306318857369
6420,OSM-VNM-NON_SCHOOL-00007485,OSM,VNM,Viet Nam,Asia,South-eastern Asia,chùa tháp bảo tự,,0,non_school,1,urban,train,POINT (11839104.363479773 1159868.8086449613),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007485.jpeg,38348.507581792044,0.0003802570883770583
11155,OSM-VNM-NON_SCHOOL-00015272,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cà fe vườn mai vàng bt,,0,non_school,1,urban,train,POINT (11802381.844578926 1149767.079168302),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015272.jpeg,15134.555180800144,0.0009635097736573704
4543,OSM-VNM-NON_SCHOOL-00012119,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Cô Nên,,0,non_school,1,urban,train,POINT (11918439.315539345 1158762.975362144),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012119.jpeg,117516.67598230283,0.00012408700054495925
9300,OSM-VNM-NON_SCHOOL-00006903,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CHXD Hải An,,0,non_school,1,urban,train,POINT (11944937.027891338 1170113.7820665191),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006903.jpeg,143953.30029559162,0.0001012987670773421
12515,OSM-VNM-NON_SCHOOL-00011315,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phòng Khám Răng Bác Sĩ Lộc,,0,non_school,1,urban,train,POINT (11774850.864713388 1124351.1880052616),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011315.jpeg,48246.96407102395,0.0003022426823621757
4908,OSM-VNM-NON_SCHOOL-00014202,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Lan Rung,,0,non_school,0,urban,train,POINT (11920167.216675436 1155851.5575150254),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014202.jpeg,119426.20741492073,0.0001221029466840119
9331,OSM-VNM-NON_SCHOOL-00017776,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tiệm Cà phê Số 27,,0,non_school,1,urban,train,POINT (11813598.507790748 1267083.9005910503),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017776.jpeg,103001.886955577,0.0001415730552872969
12616,OSM-VNM-NON_SCHOOL-00027501,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Linh Sơn Cổ tự,,0,non_school,1,urban,train,POINT (11759626.143235553 1169679.8965756397),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027501.jpeg,41734.95399396044,0.0003494023699838756
10019,OSM-VNM-NON_SCHOOL-00004236,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11796831.009490011 1149370.2103774345),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004236.jpeg,16048.100028130244,0.0009086615743357072
13205,OSM-VNM-NON_SCHOOL-00007786,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11872937.473677592 1201942.0623528273),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007786.jpeg,80867.94493941318,0.00018032227537849465
1083,OSM-VNM-NON_SCHOOL-00023936,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tiệm Ăn,,0,non_school,0,urban,train,POINT (12048249.975628797 1813558.801974192),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023936.jpeg,694205.8750337652,2.10057165476287e-05
10375,OSM-VNM-NON_SCHOOL-00012020,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thánh thất Nhơn Ái,,0,non_school,1,urban,train,POINT (11765658.657761134 1117494.675419141),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012020.jpeg,59133.64901485776,0.0002465988837082233
1343,OSM-VNM-NON_SCHOOL-00024813,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Tân Phú Hòa,,0,non_school,1,urban,train,POINT (11871154.91467152 1206321.9165413175),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024813.jpeg,81429.47842897802,0.00017907878225422182
6437,OSM-VNM-NON_SCHOOL-00010048,OSM,VNM,Viet Nam,Asia,South-eastern Asia,sonic,,0,non_school,1,urban,train,POINT (11875190.468851756 1228183.7408683933),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010048.jpeg,97488.7885641636,0.00014957916752714878
3549,OSM-VNM-NON_SCHOOL-00024770,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà thờ Đắc Lộ,,0,non_school,1,urban,train,POINT (11872135.862024387 1208874.5789522643),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024770.jpeg,83591.07546827469,0.00017444795099199584
2061,OSM-VNM-NON_SCHOOL-00005402,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12061146.78391516 1295116.4746391724),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005402.jpeg,290869.66469753115,5.013342265107508e-05
5358,OSM-VNM-NON_SCHOOL-00025235,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11772967.004970694 1120887.9541991253),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025235.jpeg,52178.731239552435,0.00027946811833562087
12923,OSM-VNM-NON_SCHOOL-00025178,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cây xăng Phú Hoà,,0,non_school,1,urban,train,POINT (11835606.59375956 1113647.702852275),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025178.jpeg,61751.87852893499,0.00023614329124943136
7850,OSM-VNM-NON_SCHOOL-00015090,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Banh Canh Cua 14,,0,non_school,1,urban,train,POINT (11875590.217143197 1204829.4578999423),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015090.jpeg,84560.4000052281,0.00017244823624008672
5788,OSM-VNM-NON_SCHOOL-00025239,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11772857.243952768 1120977.2582207453),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025239.jpeg,52162.82481573033,0.0002795533387651263
7846,OSM-VNM-NON_SCHOOL-00019223,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11867667.83162242 1204670.2555851534),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019223.jpeg,77588.17520196113,0.0001879447712064405
1229,OSM-VNM-NON_SCHOOL-00013893,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Linh Quy Pháp Ấn,,0,non_school,0,urban,train,POINT (12002013.87040577 1281470.9614927333),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013893.jpeg,232327.01485963544,6.276623424730858e-05
4347,OSM-VNM-NON_SCHOOL-00010932,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cây xăng Phi Trường,,0,non_school,1,urban,train,POINT (11774263.654399453 1125133.9796644875),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010932.jpeg,47917.992901495774,0.00030431766761672115
8025,OSM-VNM-NON_SCHOOL-00020258,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tịnh xá Ngọc Tiên,,0,non_school,1,urban,train,POINT (11923953.415196294 1180224.1662897973),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020258.jpeg,123831.89644193291,0.0001177587702009855
1403,OSM-VNM-NON_SCHOOL-00001216,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11837726.896100698 1165790.334466754),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001216.jpeg,36658.912643106894,0.00039778298878157653
11219,OSM-VNM-NON_SCHOOL-00029077,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Dê Cao Nguyên,,0,non_school,1,urban,train,POINT (11874019.944406064 1210406.7668777516),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029077.jpeg,86000.21127921421,0.00016956111641765548
5605,OSM-VNM-NON_SCHOOL-00001077,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11882596.665893724 1214014.4808964585),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001077.jpeg,95197.29083730635,0.00015317969354379185
9432,OSM-VNM-NON_SCHOOL-00004975,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tê Giác quán,,0,non_school,1,urban,train,POINT (11920117.568182543 1159393.1784186459),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004975.jpeg,119162.2126740906,0.00012237345639544704
8636,OSM-VNM-NON_SCHOOL-00018834,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11874425.147352554 1204049.7702251873),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018834.jpeg,83165.2439473508,0.00017534117793112445
4534,OSM-VNM-NON_SCHOOL-00003573,OSM,VNM,Viet Nam,Asia,South-eastern Asia,BIDV,,0,non_school,1,urban,train,POINT (11795631.987254674 1147448.490938471),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003573.jpeg,18230.204620130808,0.0007998973209853699
6217,OSM-VNM-NON_SCHOOL-00011181,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tòa án TX Bình Minh,,0,non_school,1,urban,train,POINT (11778427.114674615 1126426.7984053632),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011181.jpeg,44600.01323698668,0.00032695711902983775
2219,OSM-VNM-NON_SCHOOL-00019408,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11866267.32110875 1204368.8496753958),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019408.jpeg,76232.91242484926,0.0001912860387045175
5009,OSM-VNM-NON_SCHOOL-00000947,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11885965.08236564 1214894.93376362),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000947.jpeg,98541.31386631286,0.00014798150404652646
2296,OSM-VNM-NON_SCHOOL-00006449,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Today Garden,,0,non_school,1,urban,train,POINT (11737005.466108905 1160936.5385671612),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006449.jpeg,64193.822105183375,0.0002271603615183453
12660,OSM-VNM-NON_SCHOOL-00022501,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11849861.27719462 1250124.616398543),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022501.jpeg,98245.1831834378,0.00014842754997393195
3996,OSM-VNM-NON_SCHOOL-00001773,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Truc Linh 2,,0,non_school,1,urban,train,POINT (12155483.707151484 1372538.585896263),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001773.jpeg,410777.6406506236,3.549923460673561e-05
8491,OSM-VNM-NON_SCHOOL-00027667,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thánh thất Long Hựu Đông,,0,non_school,1,urban,train,POINT (11874803.744940741 1174599.202129643),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027667.jpeg,74365.99115177096,0.0001960881797016235
3073,OSM-VNM-NON_SCHOOL-00005417,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Công an phường Hiệp Phú,,0,non_school,1,urban,train,POINT (11886925.101654239 1214575.3022467182),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005417.jpeg,99208.8803810255,0.00014698575148366246
13214,OSM-VNM-NON_SCHOOL-00026183,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thành Tâm,,0,non_school,1,urban,train,POINT (11920124.358671479 1178895.4286592305),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026183.jpeg,119870.43101281581,0.0001216504496851168
13246,OSM-VNM-NON_SCHOOL-00007924,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mì Quảng Rau Sạch,,0,non_school,1,urban,train,POINT (11877659.089879591 1207401.9529421374),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007924.jpeg,87609.24414184032,0.00016644695407997035
12813,OSM-VNM-NON_SCHOOL-00005906,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex Cầu Mè,,0,non_school,2,urban,train,POINT (11686146.930350184 2608621.152292932),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005906.jpeg,1448343.0629316487,1.0068258142612449e-05
10471,OSM-VNM-NON_SCHOOL-00008945,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Green Café,,0,non_school,1,urban,train,POINT (12071404.763672268 1339458.7947083153),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008945.jpeg,321815.43694743706,4.5312592754957195e-05
4953,OSM-VNM-NON_SCHOOL-00019435,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11873888.9213654 1213722.966267258),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019435.jpeg,87693.31353685976,0.00016628738553172012
12647,OSM-VNM-NON_SCHOOL-00018197,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hoa Nghiêm,,0,non_school,1,urban,train,POINT (11929715.9799567 1199066.4660633772),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018197.jpeg,133109.89838342142,0.00010955076980566617
9706,OSM-VNM-NON_SCHOOL-00007941,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sophie,,0,non_school,1,urban,train,POINT (11919384.640655158 1158257.3725247788),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007941.jpeg,118487.78105551672,0.0001230700052507977
11776,OSM-VNM-NON_SCHOOL-00020879,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Roy Coffee,,0,non_school,1,urban,train,POINT (11796912.606676763 1147271.6757567301),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020879.jpeg,18061.275367274353,0.0008073788555973041
4674,OSM-VNM-NON_SCHOOL-00011426,OSM,VNM,Viet Nam,Asia,South-eastern Asia,tan067-bdg,,0,non_school,1,urban,train,POINT (11881483.02570783 1224125.5407652948),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011426.jpeg,99893.63212694392,0.00014597819226481592
4309,OSM-VNM-NON_SCHOOL-00017489,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Bò Kim Dung,,0,non_school,1,urban,train,POINT (11853953.938273635 1236431.9331372874),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017489.jpeg,88995.76520269923,0.000163853772181685
4230,OSM-VNM-NON_SCHOOL-00028525,OSM,VNM,Viet Nam,Asia,South-eastern Asia,TRẠM_Retro-coffee,,0,non_school,1,urban,train,POINT (11977858.988057014 1856205.4939682179),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028525.jpeg,713603.0561836482,2.0434738487029437e-05
1338,OSM-VNM-NON_SCHOOL-00005470,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bé Man,,0,non_school,1,urban,train,POINT (12050031.644078942 1814198.6500585265),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005470.jpeg,695439.6349526391,2.0968450896030548e-05
10349,OSM-VNM-NON_SCHOOL-00003789,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11840092.76923853 1158820.0089005418),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003789.jpeg,39475.192978178675,0.0003694039404625247
3984,OSM-VNM-NON_SCHOOL-00016988,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11877028.464964245 1205291.7720301426),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016988.jpeg,86046.74103677979,0.0001694694262787333
9516,OSM-VNM-NON_SCHOOL-00029065,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cơm Tấm Phủ Vương,,0,non_school,1,urban,train,POINT (12027350.297829812 1423259.482258404),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029065.jpeg,343476.2495600842,4.245502230600939e-05
13266,OSM-VNM-NON_SCHOOL-00013780,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cà Phê Hai Nam,,0,non_school,1,urban,train,POINT (11865326.114814095 1184733.0805492783),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013780.jpeg,67253.67240184713,0.0002168252128973302
8681,OSM-VNM-NON_SCHOOL-00024637,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Hải Sản Phi Phố Biển,,0,non_school,1,urban,train,POINT (11874660.25411711 1206615.9740558704),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024637.jpeg,84609.68211426557,0.00017234779131972616
1860,OSM-VNM-NON_SCHOOL-00022657,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tòa Hành Chành,,0,non_school,1,urban,train,POINT (11774033.668331472 1152510.5495535615),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022657.jpeg,29726.50378462795,0.0004905484998272321
3572,OSM-VNM-NON_SCHOOL-00001517,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CHXD Phả Lại,,0,non_school,1,urban,train,POINT (11833617.31445908 2405407.0255633164),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001517.jpeg,1240988.0874667089,1.1750549408113489e-05
11691,OSM-VNM-NON_SCHOOL-00027412,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngọc Bích (VT),,0,non_school,1,urban,train,POINT (11922854.135224713 1162130.2613755963),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027412.jpeg,121804.24394734202,0.00011971907844986073
408,OSM-VNM-NON_SCHOOL-00015574,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT THU HẰNG,,0,non_school,1,urban,train,POINT (12047842.10101453 1437878.910181573),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015574.jpeg,368019.9309340672,3.962364701185252e-05
3060,OSM-VNM-NON_SCHOOL-00014181,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11917415.955460481 1161777.1651132917),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014181.jpeg,116376.25317503649,0.00012530298440460374
6126,OSM-VNM-NON_SCHOOL-00026242,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hùng Thu 1,,0,non_school,1,urban,train,POINT (11991923.983079763 1252006.253652488),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026242.jpeg,209805.51114298505,6.950385505707621e-05
10732,OSM-VNM-NON_SCHOOL-00013168,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hoa Hồng,,0,non_school,1,urban,train,POINT (11826578.249097751 1164264.7580624197),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013168.jpeg,25504.702878564764,0.0005717491360745609
8129,OSM-VNM-NON_SCHOOL-00012437,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Like Food & Drink,,0,non_school,1,urban,train,POINT (11797166.081157299 1073902.5399846756),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012437.jpeg,91027.20284898381,0.00016019707714022763
10241,OSM-VNM-NON_SCHOOL-00000828,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11870426.105965296 1208447.459860919),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000828.jpeg,81914.50717324278,0.0001780184284795537
11128,OSM-VNM-NON_SCHOOL-00025880,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Pharmacity,,0,non_school,1,urban,train,POINT (11883388.258792752 1217886.8083708815),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025880.jpeg,97918.32247375556,0.00014892301530764287
124,OSM-VNM-NON_SCHOOL-00017001,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Family Medical Practice Danang,,0,non_school,1,urban,train,POINT (12046453.501686374 1811743.1574710095),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017001.jpeg,691870.3543729343,2.1076624752731675e-05
1894,OSM-VNM-NON_SCHOOL-00017893,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11819725.309925027 2324822.292832377),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017893.jpeg,1160126.5785248557,1.2569569654373194e-05
2088,OSM-VNM-NON_SCHOOL-00009741,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11878491.982309705 1205193.3031284604),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009741.jpeg,87295.6537059465,0.0001670448781537044
3582,OSM-VNM-NON_SCHOOL-00007828,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Chay 71,,0,non_school,1,urban,train,POINT (11841652.911901996 1145995.0801838213),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007828.jpeg,44737.99867697508,0.0003259486849634768
5902,OSM-VNM-NON_SCHOOL-00023269,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Cơm Cô Phượng,,0,non_school,1,urban,train,POINT (11879451.333681358 1212249.1102699754),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023269.jpeg,91592.23813161279,0.00015920881653425583
